id,mssubclass,lotshape,landcontour,landslope,bldgtype,housestyle,overallqual,overallcond,lotfrontage,lotarea,garagearea,grlivarea,totalbsmtsf,saleprice,gentle_slope,moderate_slope,severe_slope,regular_shape,ordinal_lot_shape,mean_land_contour,lotfrontage_mean_norm,lotarea_mean_norm,garagearea_mean_norm,grlivarea_mean_norm,totalbsmtsf_mean_norm,saleprice_mean_norm,lotfrontage_standard,lotarea_standard,garagearea_standard,grlivarea_standard,totalbsmtsf_standard,saleprice_standard
1132,1-STORY 1946 & NEWER ALL STYLES,Regular,Near Flat/Level,Gentle slope,Single-family Detached,One story,Average,Average,63,10712,0,974,974,93500,1,0,0,0,0,0.99,-0.024143693041187138,0.0009122527650013742,-0.33355439843885853,-0.10200898617749378,-0.013654574804385354,-0.12140146631080538,-0.29042484372313015,0.01956052596378002,-2.2129629830885094,-1.0307696420293968,-0.19023712231762857,-1.100810609823437
1133,2-STORY 1945 & OLDER,Regular,Near Flat/Level,Gentle slope,Single-family Detached,Two story,Above Average,Below Average,90,9900,205,2210,1008,117500,1,0,0,0,0,0.99,0.0683220603834704,-0.0028831152034017203,-0.18898458179569913,0.13084708013750246,-0.008089926686545748,-0.08807276196418685,0.8218470834541394,-0.06181976307040659,-1.2538161266819718,1.3221697715851062,-0.11270979833914554,-0.7986018106109295
1134,2-STORY 1946 & NEWER,Slightly irregular,Near Flat/Level,Gentle slope,Single-family Detached,Two story,Very Good,Average,80,9828,466,2020,1128,239500,1,0,0,4,1,0.99,0.03407548504100464,-0.003219650294196083,-0.00492252255733524,0.09505205376221985,0.011550007847005807,0.08134815179779065,0.40989451783292846,-0.06903574929018669,-0.03265842169608762,0.9604719652851421,0.1609160509966769,0.73762625205265
1135,2-STORY 1946 & NEWER,Slightly irregular,Hillside - Significant slope from side to side,Gentle slope,Single-family Detached,Two story,Above Average,Average,57,8773,460,1600,916,169000,1,0,0,4,1,0.64,-0.04469163824666659,-0.008150824194030152,-0.009153834263964294,0.01592620598527939,-0.023147209828935273,-0.016554917220401276,-0.5375963830958567,-0.17476999181613112,-0.06073101261530335,0.16092944609574789,-0.3224896161632761,-0.1501120956340906
1136,1-STORY 1945 & OLDER,Regular,Near Flat/Level,Gentle slope,Single-family Detached,One story,Above Average,Average,60,6180,180,986,960,102000,1,0,0,0,0,0.99,-0.03441766564392686,-0.020270761561110476,-0.20661504723998686,-0.0997482476695812,-0.01594590049996637,-0.10959755018804467,-0.4140106134094934,-0.43464571775904476,-1.3707852555120374,-1.0079255700525571,-0.2221601380734745,-0.9937783267690072
1137,1-1/2 STORY FINISHED ALL AGES,Regular,Near Flat/Level,Gentle slope,Single-family Detached,One and one-half story: 2nd level finished,Above Average,Average,80,9600,288,1252,1032,119000,1,0,0,0,0,0.99,0.03407548504100464,-0.004285344748378233,-0.13045143652066388,-0.049635210744185566,-0.0041619397798354375,-0.0859897179425232,0.40989451783292846,-0.09188637231949032,-0.8654786189661543,-0.5015486412326073,-0.05798462847198105,-0.7797137606601477
1109,2-STORY 1946 & NEWER,Regular,Near Flat/Level,Gentle slope,Single-family Detached,Two story,Above Average,Average,,8063,463,1690,924,181000,1,0,0,0,0,0.99,,-0.011469434117141233,-0.007038178410649768,0.03288174479462378,-0.021837880860031838,0.00010943495290798639,,-0.24592763370562926,-0.04669471715569548,0.33225998592204664,-0.30424789287422127,0.0009923039721631219
1138,1-1/2 STORY FINISHED ALL AGES,Regular,Near Flat/Level,Gentle slope,Single-family Detached,One and one-half story: 2nd level finished,Average,Very Good,54,6342,0,1020,780,94000,1,0,0,0,0,0.99,-0.054965610849406314,-0.01951355760682316,-0.33355439843885853,-0.09334282189716221,-0.0454058023002937,-0.12070711830358417,-0.66118215278222,-0.41840974876453957,-2.2129629830885094,-0.9432006994515109,-0.6325989120772082,-1.0945145931731763
1140,1-STORY 1945 & OLDER,Slightly irregular,Near Flat/Level,Gentle slope,Single-family Detached,One story,Average,Average,98,8731,495,1167,915,144000,1,0,0,4,1,0.99,0.095719320657443,-0.008347136330326865,0.015528817358038526,-0.06564877517523304,-0.0233108759500482,-0.05127231758146224,1.151409135951108,-0.17897931711100284,0.10302576774678841,-0.6633608177352228,-0.3247698315744079,-0.4649129281471192
1141,1-STORY 1946 & NEWER ALL STYLES,Regular,Near Flat/Level,Gentle slope,Single-family Detached,One story,Average,Good,60,7350,840,952,952,139000,1,0,0,0,0,0.99,-0.03441766564392686,-0.014802066335702078,0.2588292404892092,-0.10615367344200019,-0.017255229468869808,-0.058215797653674434,-0.4140106134094934,-0.31738594168761824,1.717199745601693,-1.0726504406536033,-0.24040186136252936,-0.5278730946497249
1143,2-STORY 1946 & NEWER,Regular,Near Flat/Level,Gentle slope,Single-family Detached,Two story,Very Good,Average,77,9965,1052,2828,1466,424870,1,0,0,0,0,0.99,0.023801512438264918,-0.0025792988019901425,0.4083355874567691,0.24727511329500057,0.06686915678317602,0.3387707319949855,0.28630874814656515,-0.05530533106643845,2.709097958080649,2.498639478392358,0.9316288599592435,3.0718114649702546
1145,2 FAMILY CONVERSION - ALL STYLES AND AGES,Regular,Near Flat/Level,Gentle slope,Two-family Conversion; originally built as one-family dwelling,One and one-half story: 2nd level finished,Below Average,Below Average,60,12180,280,924,672,80000,1,0,0,0,0,0.99,-0.03441766564392686,0.007773829338419776,-0.13609318546283594,-0.11142872996046288,-0.06308174338049011,-0.14014886250577832,-0.4140106134094934,0.1666864672226297,-0.9029087401917752,-1.1259532752662296,-0.8788621764794484,-1.2708030593804724
1146,1-1/2 STORY FINISHED ALL AGES,Regular,Near Flat/Level,Gentle slope,Single-family Detached,One and one-half story: 2nd level finished,Average,Above Average,52,6240,225,1576,1042,149000,1,0,0,0,0,0.99,-0.061814925917899465,-0.019990315652115176,-0.17488020944026894,0.011404728969454223,-0.002525278568706141,-0.04432883750925005,-0.7435726659064622,-0.428632395909228,-1.1602408236179196,0.11524130214206822,-0.03518247436066251,-0.4019527616445135
1148,2-STORY 1945 & OLDER,Regular,Banked - Quick and significant rise from street grade to building,Gentle slope,Single-family Detached,Two story,Good,Good,75,12000,234,1564,704,174500,1,0,0,0,0,0.75,0.016952197369771764,0.006932491611433869,-0.16853324188032537,0.009143990461541638,-0.05784442750487635,-0.008917089140967864,0.20391823502232298,0.14864650167317947,-1.1181319372390959,0.09239723016522838,-0.8058952833232291,-0.08085591248122431
1150,2-STORY 1945 & OLDER,Regular,Near Flat/Level,Gentle slope,Single-family Detached,Two story,Good,Excellent,50,9000,324,1482,650,143000,1,0,0,0,0,0.99,-0.06866424098639262,-0.007089803838331258,-0.10506356628088954,-0.006304389342527692,-0.06668239804497456,-0.05266101359590468,-0.8259631790307044,-0.15201959081765776,-0.6970430734508599,-0.06370392834317716,-0.9290269155243492,-0.4775049614476403
1151,1-STORY 1946 & NEWER ALL STYLES,Slightly irregular,Near Flat/Level,Gentle slope,Single-family Detached,One story,Above Average,Average,57,8280,306,932,932,124000,1,0,0,4,1,0.99,-0.04469163824666659,-0.010455154746274889,-0.1177575014007767,-0.10992157095518783,-0.0205285518911284,-0.07904623787031101,-0.5375963830958567,-0.2241794530154587,-0.7812608462085071,-1.1107238939483364,-0.28600616958516645,-0.716753594157542
1152,1-STORY 1946 & NEWER ALL STYLES,Regular,Near Flat/Level,Gentle slope,Single-family Detached,One story,Average,Below Average,134,17755,528,1466,1466,149900,1,0,0,0,0,0.99,0.21900699189031972,0.033831928382566635,0.03880103174449833,-0.009318707353077804,0.06686915678317602,-0.043079011096251854,2.6344383721874673,0.7254242891014355,0.25742501780247495,-0.09416269097896361,0.9316288599592435,-0.39061993167404446
1153,1-STORY 1946 & NEWER ALL STYLES,Slightly irregular,Near Flat/Level,Gentle slope,Single-family Detached,One story,Above Average,Good,90,14115,470,1811,1073,230000,1,0,0,4,1,0.99,0.0683220603834704,0.01681820990351828,-0.002101648086249203,0.055677524749409006,0.0025483711857946776,0.06815553966058747,0.8218470834541394,0.3606160968792197,-0.01394336108327713,0.5626043783551817,0.035504203384424955,0.6180019356976991
1156,1-STORY 1946 & NEWER ALL STYLES,Slightly irregular,Near Flat/Level,Gentle slope,Single-family Detached,One story,Average,Very Good,90,10768,528,1437,1437,218000,1,0,0,4,1,0.99,0.0683220603834704,0.0011740022800636565,0.03880103174449833,-0.014782158747199884,0.06212283927090106,0.05149118748727821,0.8218470834541394,0.025172959690275647,0.25742501780247495,-0.14936919825632655,0.8655026130364197,0.4668975360914454
1157,SPLIT OR MULTI-LEVEL,Regular,Near Flat/Level,Gentle slope,Single-family Detached,Split Level,Average,Very Good,85,9350,502,1265,1219,179900,1,0,0,0,0,0.99,0.051198772712237516,-0.005453869369191993,0.02046534768243909,-0.0471860773606136,0.026443624868282403,-0.0014181306629786961,0.6158708006435339,-0.11694188002706009,0.13577712381920679,-0.47680089659103086,0.3684156534096756,-0.012858932658410135
1158,1-STORY PUD (Planned Unit Development) - 1946 & NEWER,Slightly irregular,Near Flat/Level,Gentle slope,Townhouse Inside Unit,One story,Good,Average,34,5001,626,1314,1314,230000,1,0,0,4,1,0.99,-0.12345876153433782,-0.02578152367286817,0.10791245628610623,-0.03795472845330388,0.041991906374010714,0.06815553966058747,-1.4850872840246419,-0.5528074921079438,0.7159440028163319,-0.3835209360189349,0.5850361174672017,0.6180019356976991
1159,1-STORY 1946 & NEWER ALL STYLES,Regular,Near Flat/Level,Gentle slope,Single-family Detached,One story,Very Good,Average,92,11932,830,1580,1580,235128,1,0,0,0,0,0.99,0.07517137545196355,0.006614652914572526,0.2517770543114941,0.01215830847209175,0.08552709459004999,0.0752767728226483,0.9042375965783815,0.1418314035767205,1.6704120940696667,0.12285599280101483,1.1915734168282748,0.6825738824627716
1160,2-STORY 1946 & NEWER,Regular,Near Flat/Level,Gentle slope,Single-family Detached,Two story,Above Average,Above Average,76,9120,540,1876,901,185000,1,0,0,0,0,0.99,0.02037685490401834,-0.006528912020340653,0.04726365515775644,0.06792319166726885,-0.02560220164562922,0.005664219010677741,0.24511349158444407,-0.13999294711802426,0.3135701996409064,0.6863431015630641,-0.3566928473302539,0.051360437174247695
1161,2-STORY PUD - 1946 & NEWER,Regular,Near Flat/Level,Gentle slope,Townhouse Inside Unit,Two story,Above Average,Average,24,2280,440,1456,855,146000,1,0,0,0,0,0.99,-0.15770533687680358,-0.03849974564580514,-0.023258206619394477,-0.011202656109671624,-0.03313084321682398,-0.04849492555257736,-1.8970398496458527,-0.8255116379971331,-0.1543063156793558,-0.11319941762633014,-0.46158275624231915,-0.4397288615460769
1163,1-STORY 1946 & NEWER ALL STYLES,Regular,Near Flat/Level,Gentle slope,Single-family Detached,One story,Average,Average,109,8724,450,894,894,129000,1,0,0,0,0,0.99,0.13339055353415533,-0.00837985501970965,-0.016206020441679386,-0.11708057623024434,-0.026747864493419725,-0.07210275779809881,1.60455695813444,-0.1796808713268148,-0.10751866414732957,-1.183063455208329,-0.37265435520817686,-0.6537934276549363
1164,DUPLEX - ALL STYLES AND AGES,Regular,Near Flat/Level,Gentle slope,Duplex,Split Foyer,Below Average,Below Average,60,12900,400,1258,1198,108959,1,0,0,0,0,0.99,-0.03441766564392686,0.011139180246363406,-0.05146695133025485,-0.048504841490229274,0.02300663632491088,-0.09993361462353972,-0.4140106134094934,0.23884632942043063,-0.3414569218074607,-0.49012660524418744,0.3205311297759067,-0.9061503670306805
1166,1-STORY 1946 & NEWER ALL STYLES,Slightly irregular,Near Flat/Level,Gentle slope,Single-family Detached,One story,Good,Average,79,9541,644,1502,1502,233170,1,0,0,4,1,0.99,0.030650827506758068,-0.00456111655889028,0.1206063914059934,-0.0025364918293400503,0.07276113714324149,0.07255770602637,0.3686992612708074,-0.09779947213847678,0.800161775573979,-0.025630475048444103,1.0137166147599903,0.6579186812603511
1167,1-STORY 1946 & NEWER ALL STYLES,Slightly irregular,Near Flat/Level,Gentle slope,Single-family Detached,One story,Very Good,Average,64,10475,776,1694,1694,245350,1,0,0,4,1,0.99,-0.020719035506940563,-0.0001955085755300708,0.2136952489518326,0.03363532429726131,0.10418503239692398,0.08947202348227891,-0.24922958716100904,-0.004192095342996123,1.4177587757967252,0.3398746765809933,1.451517973697306,0.8112896468606987
1168,2-STORY 1946 & NEWER,Slightly irregular,Near Flat/Level,Gentle slope,Single-family Detached,Two story,Above Average,Average,58,10852,472,1671,959,173000,1,0,0,4,1,0.99,-0.041266980712420014,0.00156662655265708,-0.0006912108507061847,0.02930224215709552,-0.016109566621079298,-0.011000133162631522,-0.49640112653373564,0.03359161028001909,-0.004585830776871885,0.29609020529205027,-0.22444035348460636,-0.09974396243200602
1169,2-STORY 1945 & OLDER,Regular,Near Flat/Level,Gentle slope,Single-family Detached,Two story,Above Average,Good,120,13728,540,2108,1127,235000,1,0,0,0,0,0.99,0.17106178641086767,0.015009333790498581,0.04726365515775644,0.11163080282024548,0.011386341725892877,0.07509901973279967,2.0577047803177724,0.32183017094790173,0.3135701996409064,1.1279951597819675,0.15863583558554506,0.6809621022003048
1170,2-STORY 1946 & NEWER,Slightly irregular,Near Flat/Level,Gentle slope,Single-family Detached,Two story,Very Excellent,Average,118,35760,807,3627,1930,625000,1,0,0,4,1,0.99,0.16421247134237452,0.11798907157357368,0.2355570261027494,0.3978026189468468,0.14281023697957537,0.6166904653653507,1.97531426719353,2.5299219542006104,1.5628004955460064,4.019673937516943,1.9896488107244237,5.591855089403551
1171,SPLIT OR MULTI-LEVEL,Regular,Near Flat/Level,Gentle slope,Single-family Detached,Split Level,Above Average,Above Average,76,9880,358,1118,1096,171000,1,0,0,0,0,0.99,0.02037685490401834,-0.002976597173066821,-0.08108613327665823,-0.07488012408254276,0.006312691971392058,-0.013777525191516399,0.24511349158444407,-0.06382420368701218,-0.5379650582419708,-0.7566407783073189,0.08794915784045759,-0.12492802903304831
1172,1-STORY 1946 & NEWER ALL STYLES,Regular,Near Flat/Level,Gentle slope,Single-family Detached,One story,Above Average,Above Average,76,9120,433,1261,1261,163000,1,0,0,0,0,0.99,0.02037685490401834,-0.006528912020340653,-0.028194736943795044,-0.04793965686325113,0.03331760195502545,-0.024887093307055907,0.24511349158444407,-0.13999294711802426,-0.18705767175177415,-0.48441558724997746,0.46418470067721346,-0.22566429543721747
1173,2-STORY PUD - 1946 & NEWER,Slightly irregular,Near Flat/Level,Gentle slope,Townhouse End Unit,Two story,Good,Average,35,4017,625,1250,625,171900,1,0,0,4,1,0.99,-0.12003410400009125,-0.030380836580391132,0.10720723766833472,-0.05001200049550433,-0.0707740510727978,-0.012527698778518205,-1.4438920274625209,-0.6514259704449384,0.7112652376631292,-0.5053559865620807,-0.9860323008026456,-0.11359519906257928
1174,1-1/2 STORY FINISHED ALL AGES,Slightly irregular,Banked - Quick and significant rise from street grade to building,Gentle slope,Single-family Detached,One and one-half story: 2nd level finished,Average,Above Average,138,18030,0,3086,1598,200500,1,0,0,4,1,0.75,0.23270562202730602,0.035117305465461775,-0.33355439843885853,0.2958809912151211,0.08847308477008273,0.027189007234535538,2.7992193984359517,0.7529853475797623,-2.2129629830885094,2.9897870258944144,1.2326172942286482,0.24653695333232542
1175,2-STORY 1945 & OLDER,Slightly irregular,Near Flat/Level,Gentle slope,Single-family Detached,Two story,Above Average,Very Good,80,16560,360,2345,952,239000,1,0,0,4,1,0.99,0.03407548504100464,0.028246380695076862,-0.07967569604111521,0.15628038835151903,-0.017255229468869808,0.08065380379056943,0.40989451783292846,0.6056589622592521,-0.5286075279355655,1.5791655813245544,-0.24040186136252936,0.7313302354023894
1176,1-1/2 STORY FINISHED ALL AGES,Regular,Near Flat/Level,Gentle slope,Single-family Detached,One and one-half story: 2nd level finished,Very Good,Average,85,10678,541,2872,1683,285000,1,0,0,0,0,0.99,0.051198772712237516,0.0007533334165707028,0.04796887377552795,0.25556448782401336,0.10238470506468175,0.1445338204549216,0.6158708006435339,0.01615297691555053,0.318248964794109,2.5824010756407705,1.4264356041748558,1.310563767226362
1177,1-STORY 1946 & NEWER ALL STYLES,Slightly irregular,Near Flat/Level,Gentle slope,Single-family Detached,One story,Average,Average,37,6951,264,923,876,119500,1,0,0,4,1,0.99,-0.1131847889315981,-0.01666703163052084,-0.1473766833471801,-0.11161712483612227,-0.02969385467345246,-0.08529536993530198,-1.3615015143382787,-0.35737453198889957,-0.9777689826430173,-1.1278569479309661,-0.41369823260855026,-0.7734177440098872
1179,1-1/2 STORY FINISHED ALL AGES,Slightly irregular,Near Flat/Level,Gentle slope,Single-family Detached,One and one-half story: 2nd level finished,Average,Above Average,54,7681,186,1343,731,154900,1,0,0,4,1,0.99,-0.054965610849406314,-0.013254939737744659,-0.2023837355333578,-0.0324912770591818,-0.05342544223482725,-0.03613553102403966,-0.66118215278222,-0.28421244948279584,-1.3427126645928218,-0.3283144287415719,-0.744329467222669,-0.32765976517143874
1180,1-STORY 1946 & NEWER ALL STYLES,Regular,Near Flat/Level,Gentle slope,Single-family Detached,One story,Average,Average,77,8335,0,1124,0,93000,1,0,0,0,0,0.99,0.023801512438264918,-0.010198079329695861,-0.33355439843885853,-0.07374975482858646,-0.1730653767683788,-0.1220958143180266,0.28630874814656515,-0.21866724131979334,-2.2129629830885094,-0.745218742318899,-2.4111669327600542,-1.1071066264736975
1182,1-STORY PUD (Planned Unit Development) - 1946 & NEWER,Slightly irregular,Hillside - Significant slope from side to side,Moderate Slope,Townhouse End Unit,One story,Very Good,Average,64,5587,482,1652,1600,392500,0,1,0,4,1,0.64,-0.020719035506940563,-0.023042501961680718,0.0063609753270089065,0.02572273951956726,0.08880041701230859,0.29381864200748375,-0.24922958716100904,-0.4940773820414002,0.042201820755154336,0.25992042466205384,1.237177725050912,2.664207347032385
1183,2-STORY 1946 & NEWER,Slightly irregular,Near Flat/Level,Gentle slope,Single-family Detached,Two story,Very Excellent,Average,160,15623,813,4476,2396,745000,1,0,0,4,1,0.99,0.3080480877807307,0.023866750416266885,0.23978833780937844,0.5577498683816622,0.21907864941820057,0.7833339870984434,3.705515042802616,0.5117509193712806,1.5908730864652223,5.635892029878362,3.0522291923118674,7.102899085466088
1185,1-STORY 1946 & NEWER ALL STYLES,Regular,Near Flat/Level,Moderate Slope,Single-family Detached,One story,Average,Below Average,50,35133,995,1572,1572,186700,0,1,0,0,0,0.99,-0.06866424098639262,0.11505841182457276,0.3681381262437931,0.010651149466816695,0.08421776562114656,0.008025002235229886,-0.8259631790307044,2.4670827408700253,2.4424083443480993,0.10762661148312161,1.17333169353922,0.07276689378513364
1186,1-1/2 STORY FINISHED ALL AGES,Regular,Near Flat/Level,Gentle slope,Single-family Detached,One and one-half story: 2nd level finished,Average,Good,60,9738,392,1221,784,104900,1,0,0,0,0,0.99,-0.03441766564392686,-0.003640319157689037,-0.05710870027242692,-0.05547545188962641,-0.04475113781584198,-0.1055703317461616,-0.4140106134094934,-0.0780557320649118,-0.3788870430330816,-0.5605624938394436,-0.6234780504326808,-0.9572614301974959
1187,2 FAMILY CONVERSION - ALL STYLES AND AGES,Slightly irregular,Banked - Quick and significant rise from street grade to building,Moderate Slope,Two-family Conversion; originally built as one-family dwelling,Two story,Fair,Average,107,10615,420,1699,978,95000,0,1,0,4,1,0.75,0.12654123846566218,0.00045886521212563507,-0.03736257897482466,0.03457729867555822,-0.012999910319933637,-0.11931842228914173,1.522166445010198,0.009838988973242948,-0.24788161874340822,0.3493930399046765,-0.18111626067310116,-1.0819225598726552
1188,1-STORY 1946 & NEWER ALL STYLES,Regular,Near Flat/Level,Gentle slope,Single-family Detached,One story,Very Good,Average,89,12461,757,1624,1624,262000,1,0,0,0,0,0.99,0.06489740284922382,0.009087251012214442,0.20029609521417394,0.020447683001104562,0.0927284039190189,0.11259381212274551,0.7806518268920183,0.19484885788593811,1.3288622378858754,0.20661759004942756,1.2919028949180764,1.0209470013143758
1189,2-STORY 1946 & NEWER,Slightly irregular,Near Flat/Level,Gentle slope,Single-family Detached,Two story,Good,Average,68,8935,493,1660,831,195000,1,0,0,4,1,0.99,-0.007020405369954262,-0.007393620239742836,0.014118380122495508,0.027229898524842314,-0.037058830123534295,0.019551179155102127,-0.08444856091252467,-0.1585340228216259,0.09366823744038318,0.2751498059799471,-0.5163079261094836,0.17728077017945912
1192,2-STORY PUD - 1946 & NEWER,Regular,Near Flat/Level,Gentle slope,Townhouse Inside Unit,Two story,Very Good,Average,24,2645,492,1441,776,174000,1,0,0,0,0,0.99,-0.15770533687680358,-0.03679369969941705,0.013413161504723999,-0.014028579244562356,-0.04606046678474542,-0.009611437148189083,-1.8970398496458527,-0.7889305967440813,0.08898947228718056,-0.14175450759737993,-0.6417197737217356,-0.08715192913148488
1193,1-1/2 STORY FINISHED ALL AGES,Regular,Near Flat/Level,Gentle slope,Single-family Detached,One and one-half story: 2nd level finished,Average,Very Good,60,9600,250,1472,702,125000,1,0,0,0,0,0.99,-0.03441766564392686,-0.004285344748378233,-0.1572497439959812,-0.008188338099121513,-0.05817175974710221,-0.07765754185586857,-0.4140106134094934,-0.09188637231949032,-1.043271694787854,-0.0827406549905437,-0.8104557141454928,-0.7041615608570209
1195,2-STORY 1946 & NEWER,Regular,Near Flat/Level,Gentle slope,Single-family Detached,Two story,Above Average,Good,80,9364,299,1352,663,158000,1,0,0,0,0,0.99,0.03407548504100464,-0.005388431990426422,-0.12269403172517727,-0.03079572317824736,-0.06455473847050647,-0.0318305733792681,0.40989451783292846,-0.11553877159543617,-0.8140122022809255,-0.31118137475894203,-0.8993841151796351,-0.28862446193982316
1196,2-STORY 1946 & NEWER,Slightly irregular,Near Flat/Level,Gentle slope,Single-family Detached,Two story,Above Average,Average,51,8029,400,1456,728,176000,1,0,0,4,1,0.99,-0.06523958345214605,-0.011628353465571903,-0.05146695133025485,-0.011202656109671624,-0.05391644059816604,-0.006834045119304207,-0.7847679224685833,-0.24933518275385874,-0.3414569218074607,-0.11319941762633014,-0.7511701134560645,-0.0619678625304426
1197,2-STORY 1946 & NEWER,Slightly irregular,Near Flat/Level,Gentle slope,Single-family Detached,Two story,Good,Average,58,14054,660,1863,879,219210,1,0,0,4,1,0.99,-0.041266980712420014,0.016533089896039726,0.13188988929033754,0.06547405828369687,-0.02920285631011367,0.05317150966475356,-0.49640112653373564,0.3545025529985727,0.8750220180252211,0.6615953569214876,-0.4068575863751547,0.48213389638507603
1198,2-1/2 STORY ALL AGES,Slightly irregular,Banked - Quick and significant rise from street grade to building,Gentle slope,Single-family Detached,Two and one-half story: 2nd level unfinished,Good,Above Average,65,8850,225,1690,815,144000,1,0,0,4,1,0.75,-0.017294377972693988,-0.007790918610819515,-0.17488020944026894,0.03288174479462378,-0.039677488061341165,-0.05127231758146224,-0.20803433059888796,-0.16705289544219962,-1.1602408236179196,0.33225998592204664,-0.5527913726875934,-0.4649129281471192
14,1-STORY 1946 & NEWER ALL STYLES,Slightly irregular,Near Flat/Level,Gentle slope,Single-family Detached,One story,Good,Average,91,10652,840,1494,1494,279500,1,0,0,4,1,0.99,0.07174671791771697,0.0006318068560060716,0.2588292404892092,-0.004043650834615106,0.07145180817433805,0.1368959923754882,0.8630423400162605,0.013547204113963275,1.717199745601693,-0.04085985636633733,0.9954748914709354,1.2413075840734957
16,1-1/2 STORY - UNFINISHED ALL AGES,Regular,Near Flat/Level,Gentle slope,Single-family Detached,One and one-half story: 2nd level unfinished,Good,Very Good,51,6120,576,854,832,132000,1,0,0,0,0,0.99,-0.06523958345214605,-0.02055120747010578,0.07265152539753077,-0.12461637125661963,-0.03689516400242136,-0.0679366697547715,-0.7847679224685833,-0.4406590396088615,0.4820057451562008,-1.2592103617977952,-0.5140277106983518,-0.6160173277533729
18,DUPLEX - ALL STYLES AND AGES,Regular,Near Flat/Level,Gentle slope,Duplex,One story,Below Average,Average,72,10791,516,1296,0,90000,1,0,0,0,0,0.99,0.006678224767032039,0.0012815065451785225,0.03033840833124022,-0.04134583621517276,-0.1730653767683788,-0.12626190236135393,0.0803324653359597,0.027478066399372066,0.20127983596404347,-0.41778704398419464,-2.4111669327600542,-1.144882726375261
19,1-STORY 1946 & NEWER ALL STYLES,Regular,Near Flat/Level,Gentle slope,Single-family Detached,One story,Average,Average,66,13695,576,1114,1114,159000,1,0,0,0,0,0.99,-0.013869720438447412,0.014855088540551165,0.07265152539753077,-0.07563370358518029,0.009258682151424792,-0.030441877364825662,-0.16683907403676687,0.3185228439305025,0.4820057451562008,-0.7642554689662655,0.12899303524083094,-0.27603242863930205
1199,1-STORY 1946 & NEWER ALL STYLES,Regular,Near Flat/Level,Gentle slope,Single-family Detached,One story,Good,Average,70,9100,573,1212,1212,178000,1,0,0,0,0,0.99,-0.0001710903014611113,-0.0066223939900057534,0.07053586954421624,-0.05717100577056085,0.025297962020491897,-0.0040566530904193295,-0.0020580477882824874,-0.14199738773462986,0.46796944969659293,-0.5776955478220734,0.35245414553175264,-0.03678379592940031
1200,1-STORY 1946 & NEWER ALL STYLES,Regular,Near Flat/Level,Gentle slope,Single-family Detached,One story,Below Average,Average,75,11235,459,1382,1051,148000,1,0,0,0,0,0.99,0.016952197369771764,0.003356806271743761,-0.009859052881735804,-0.0251438769084659,-0.0010522834786897742,-0.04571753352369248,0.20391823502232298,0.07197664808801597,-0.06540977776850597,-0.2540711948168425,-0.014660535660475829,-0.4145447949450346
1201,1-STORY 1946 & NEWER ALL STYLES,Regular,Near Flat/Level,Gentle slope,Single-family Detached,One story,Below Average,Average,71,9353,280,864,864,116050,1,0,0,0,0,0.99,0.003253567232785464,-0.005439847073742228,-0.13609318546283594,-0.1227324225000258,-0.031657848126807615,-0.0900863711851284,0.039137208773838604,-0.11664121393456925,-0.9029087401917752,-1.2401736351504287,-0.4410608175421325,-0.8168602588966851
1202,2-STORY 1946 & NEWER,Regular,Near Flat/Level,Gentle slope,Single-family Detached,Two story,Good,Average,80,10400,546,1779,866,197900,1,0,0,0,0,0.99,0.03407548504100464,-0.000546065961774199,0.0514949668643855,0.04964888872830878,-0.03133051588458175,0.0235783975969852,0.40989451783292846,-0.011708747655267053,0.34164279056012214,0.5016868530836088,-0.4365003867198688,0.21379766675097045
1203,1-1/2 STORY FINISHED ALL AGES,Regular,Near Flat/Level,Gentle slope,Single-family Detached,One and one-half story: 2nd level finished,Average,Very Good,50,6000,216,1348,884,117000,1,0,0,0,0,0.99,-0.06866424098639262,-0.021112099288096386,-0.18122717700021254,-0.03154930268088489,-0.02838452570454902,-0.08876710997140808,-0.8259631790307044,-0.452685683308495,-1.202349709996743,-0.3187960654178887,-0.3954565093194954,-0.8048978272611901
1204,1-STORY 1946 & NEWER ALL STYLES,Regular,Near Flat/Level,Gentle slope,Single-family Detached,One story,Good,Average,75,9750,451,1630,1630,213000,1,0,0,0,0,0.99,0.016952197369771764,-0.0035842299758899764,-0.015500801823907878,0.021578052255060855,0.09371040064569648,0.04454770741506602,0.20391823502232298,-0.07685306769494846,-0.10283989899412695,0.2180396260378475,1.3055841873848675,0.4039373695888397
1205,1-STORY 1946 & NEWER ALL STYLES,Regular,Near Flat/Level,Gentle slope,Single-family Detached,One story,Average,Above Average,78,10140,495,1074,1056,153500,1,0,0,0,0,0.99,0.027226169972511493,-0.00176133156742051,0.015528817358038526,-0.08316949861155558,-0.0002339528731251261,-0.03807970544425907,0.32750400470868624,-0.03776647567113962,0.10302576774678841,-0.8404023755557316,-0.003259458604816561,-0.3452886117921683
1206,1-STORY 1946 & NEWER ALL STYLES,Slightly irregular,Near Flat/Level,Gentle slope,Single-family Detached,One story,Good,Good,90,14684,701,2196,2158,271900,1,0,0,4,1,0.99,0.0683220603834704,0.019477771940490402,0.16080385261896943,0.1282095518782711,0.1801261125933233,0.12634190266572565,0.8218470834541394,0.4176424324216485,1.0668513893065286,1.2955183542787931,2.5095379244624865,1.1456081309895352
